     190,       1,     179,   14574,  668750, 5315585, 4665376, 2035844, 1816954, 1814792, 1814705, 1814685, 1814680, 1814680, 1814676, 1814676,       2,       0,       0,       0
     191,       1,     176,   14681,  682649, 5447768, 4695283, 2062041, 1845680, 1843680, 1843590, 1843568, 1843561, 1843561, 1843560, 1843558,       4,       0,       0,       0
     192,       1,     178,   14779,  690780, 5540811, 4767805, 2092536, 1874865, 1872881, 1872769, 1872751, 1872745, 1872743, 1872745, 1872745,       1,       0,       0,       0
     193,       1,     175,   14933,  701102, 5604472, 4865095, 2127743, 1904191, 1902344, 1902265, 1902243, 1902236, 1902235, 1902234, 1902234,       2,       0,       0,       0
     194,       1,     183,   15204,  711371, 5694373, 4940676, 2160327, 1933974, 1932147, 1932064, 1932037, 1932035, 1932034, 1932033, 1932033,       3,       0,       0,       0
     195,       1,     177,   15169,  720212, 5773745, 5029442, 2193957, 1964249, 1962273, 1962176, 1962152, 1962144, 1962144, 1962144, 1962142,       2,       0,       0,       0
     196,       1,     181,   15462,  737737, 5926654, 5047784, 2217998, 1994490, 1992698, 1992598, 1992574, 1992563, 1992563, 1992562, 1992563,       3,       0,       0,       0
     197,       1,     186,   15655,  745473, 6009423, 5141445, 2248824, 2025190, 2023418, 2023326, 2023304, 2023297, 2023295, 2023295, 2023293,       0,       0,       0,       0
     198,       1,     178,   15625,  755673, 6107580, 5221866, 2277337, 2056296, 2054473, 2054375, 2054349, 2054348, 2054344, 2054344, 2054345,       1,       0,       0,       0
     199,       1,     187,   15986,  768526, 6180064, 5317770, 2315291, 2087657, 2085829, 2085731, 2085712, 2085708, 2085709, 2085706, 2085705,       3,       0,       0,       0
     200,       1,     185,   16056,  777410, 6279800, 5396704, 2349359, 2119353, 2117536, 2117433, 2117401, 2117393, 2117390, 2117389, 2117389,       0,       0,       0,       0
     201,       1,     184,   16185,  790816, 6422397, 5432681, 2381319, 2151385, 2149482, 2149410, 2149393, 2149388, 2149385, 2149387, 2149386,       2,       0,       0,       0
     202,       1,     187,   16382,  803272, 6516034, 5517101, 2416871, 2183669, 2181811, 2181728, 2181712, 2181713, 2181713, 2181709, 2181710,       2,       0,       0,       0
     203,       1,     187,   16562,  815386, 6608442, 5605683, 2452269, 2216141, 2214450, 2214374, 2214356, 2214353, 2214354, 2214352, 2214352,       3,       0,       0,       0
     204,       1,     191,   16761,  826578, 6710746, 5687956, 2486898, 2249257, 2247435, 2247342, 2247325, 2247322, 2247321, 2247321, 2247318,       3,       0,       0,       0
     205,       1,     186,   16847,  839587, 6791685, 5789498, 2524460, 2282486, 2280710, 2280634, 2280618, 2280616, 2280615, 2280614, 2280612,       0,       0,       0,       0
     206,       1,     194,   17131,  855584, 6954868, 5817743, 2551949, 2316205, 2314343, 2314267, 2314243, 2314238, 2314236, 2314234, 2314233,       2,       0,       0,       0
     207,       1,     189,   17121,  864380, 7047888, 5920600, 2584993, 2350131, 2348282, 2348202, 2348185, 2348183, 2348182, 2348183, 2348181,       4,       0,       0,       0
     208,       1,     192,   17454,  877675, 7145652, 6010462, 2623767, 2384305, 2382581, 2382483, 2382465, 2382463, 2382464, 2382462, 2382464,       5,       0,       0,       0
     209,       1,     193,   17534,  890528, 7247776, 6102663, 2658814, 2418916, 2417176, 2417101, 2417077, 2417074, 2417071, 2417069, 2417069,       3,       0,       0,       0
     210,       1,     195,   17781,  903959, 7348343, 6196339, 2695320, 2454027, 2452132, 2452037, 2452024, 2452022, 2452021, 2452020, 2452017,       1,       0,       0,       0
     211,       1,     194,   17805,  917401, 7506129, 6238082, 2729604, 2489030, 2487387, 2487316, 2487298, 2487298, 2487298, 2487299, 2487297,       2,       0,       0,       0
     212,       1,     198,   18180,  932327, 7616326, 6319429, 2771938, 2524770, 2523014, 2522937, 2522918, 2522915, 2522914, 2522913, 2522914,       1,       0,       0,       0
     213,       1,     196,   18206,  940483, 7705208, 6437470, 2808630, 2560623, 2558971, 2558885, 2558875, 2558872, 2558869, 2558868, 2558866,       2,       0,       0,       0
     214,       1,     194,   18250,  951867, 7811690, 6530850, 2851305, 2597010, 2595269, 2595182, 2595168, 2595168, 2595168, 2595166, 2595166,       1,       0,       0,       0
     215,       1,     200,   18616,  966361, 7923224, 6624747, 2887529, 2633582, 2631908, 2631826, 2631804, 2631802, 2631803, 2631801, 2631801,       4,       0,       0,       0
     216,       1,     203,   18830,  984579, 8106825, 6652688, 2916505, 2670478, 2668884, 2668799, 2668786, 2668785, 2668782, 2668784, 2668782,       0,       0,       0,       0
     217,       1,     196,   18833,  995298, 8196159, 6772040, 2958259, 2707929, 2706206, 2706130, 2706108, 2706107, 2706106, 2706105, 2706105,       3,       0,       0,       0
     218,       1,     206,   19201, 1011042, 8313994, 6866948, 2993167, 2745524, 2743879, 2743794, 2743784, 2743779, 2743781, 2743778, 2743777,       0,       0,       0,       0
     219,       1,     201,   19272, 1021391, 8417725, 6975162, 3036929, 2783535, 2781903, 2781826, 2781803, 2781802, 2781797, 2781798, 2781797,       3,       0,       0,       0
     220,       1,     203,   19391, 1033229, 8526946, 7080197, 3079280, 2821930, 2820271, 2820191, 2820171, 2820169, 2820168, 2820167, 2820165,       0,       0,       0,       0
     221,       1,     203,   19628, 1053962, 8712838, 7107747, 3115986, 2860591, 2858983, 2858900, 2858889, 2858888, 2858889, 2858886, 2858885,       5,       0,       0,       0
     222,       1,     210,   19959, 1072209, 8828216, 7208387, 3154905, 2899648, 2898057, 2897981, 2897962, 2897960, 2897959, 2897959, 2897961,       1,       0,       0,       0
     223,       1,     202,   19840, 1079792, 8930260, 7329332, 3200568, 2938954, 2937492, 2937406, 2937390, 2937388, 2937386, 2937386, 2937385,       3,       0,       0,       0
     224,       1,     208,   20254, 1098705, 9052535, 7423576, 3243047, 2978877, 2977267, 2977195, 2977178, 2977174, 2977173, 2977172, 2977171,       2,       0,       0,       0
     225,       1,     210,   20386, 1109135, 9164676, 7536115, 3288945, 3018886, 3017414, 3017327, 3017316, 3017313, 3017309, 3017308, 3017307,       1,       0,       0,       0
     226,       1,     206,   20505, 1129509, 9362619, 7569217, 3320790, 3059493, 3057907, 3057830, 3057817, 3057814, 3057815, 3057814, 3057812,       2,       0,       0,       0
     227,       1,     210,   20670, 1139377, 9487429, 7681041, 3360252, 3100240, 3098778, 3098697, 3098678, 3098674, 3098674, 3098670, 3098671,       3,       0,       0,       0
     228,       1,     210,   20904, 1153953, 9608526, 7789419, 3404376, 3141610, 3140002, 3139919, 3139901, 3139899, 3139897, 3139899, 3139896,       3,       0,       0,       0
     229,       1,     214,   21103, 1168697, 9720056, 7912350, 3446266, 3183040, 3181572, 3181504, 3181489, 3181487, 3181483, 3181481, 3181482,       0,       0,       0,       0
     230,       1,     212,   21266, 1183707, 9852319, 8012004, 3492822, 3225022, 3223525, 3223457, 3223440, 3223438, 3223436, 3223435, 3223433,       2,       0,       0,       0
     231,       1,     212,   21441, 1203038,10040772, 8059134, 3534079, 3267214, 3265856, 3265783, 3265763, 3265758, 3265758, 3265756, 3265755,       1,       0,       0,       0
     232,       1,     217,   21693, 1216821,10174868, 8159628, 3584214, 3309964, 3308542, 3308466, 3308453, 3308451, 3308447, 3308444, 3308445,       1,       0,       0,       0
     233,       1,     211,   21663, 1229214,10301132, 8283904, 3622768, 3352980, 3351619, 3351527, 3351507, 3351505, 3351504, 3351505, 3351503,       2,       0,       0,       0
     234,       1,     222,   22247, 1249706,10424283, 8395836, 3670617, 3396442, 3395017, 3394950, 3394944, 3394940, 3394938, 3394936, 3394936,       0,       0,       0,       0
     235,       1,     211,   22019, 1262459,10542217, 8523546, 3719040, 3440277, 3438851, 3438760, 3438744, 3438743, 3438741, 3438740, 3438738,       2,       0,       0,       0
     236,       1,     222,   22495, 1286257,10771746, 8543077, 3754799, 3484605, 3483031, 3482939, 3482924, 3482923, 3482924, 3482924, 3482922,       2,       0,       0,       0
     237,       1,     216,   22517, 1296728,10881693, 8688713, 3800813, 3528956, 3527601, 3527499, 3527488, 3527485, 3527480, 3527477, 3527476,       2,       0,       0,       0
     238,       1,     224,   22942, 1316520,11018997, 8797722, 3848824, 3573917, 3572519, 3572435, 3572416, 3572413, 3572414, 3572415, 3572414,       2,       0,       0,       0
     239,       1,     216,   22802, 1328830,11154609, 8920365, 3895645, 3619204, 3617827, 3617753, 3617736, 3617731, 3617728, 3617727, 3617728,       3,       0,       0,       0
     240,       1,     224,   23178, 1345383,11290040, 9038123, 3945410, 3664884, 3663530, 3663440, 3663433, 3663434, 3663429, 3663425, 3663425,       0,       0,       0,       0
     241,       1,     225,   23389, 1366259,11496083, 9091937, 3987048, 3710983, 3709583, 3709526, 3709509, 3709506, 3709504, 3709503, 3709503,       2,       0,       0,       0
     242,       1,     218,   23400, 1380658,11652893, 9194290, 4038701, 3757475, 3756051, 3755984, 3755978, 3755973, 3755973, 3755970, 3755968,       2,       0,       0,       0
     243,       1,     229,   23855, 1397652,11760304, 9341948, 4094127, 3804330, 3802908, 3802834, 3802825, 3802825, 3802822, 3802822, 3802821,       2,       0,       0,       0
     244,       1,     226,   23925, 1414000,11920089, 9450874, 4139709, 3851534, 3850143, 3850074, 3850066, 3850065, 3850064, 3850062, 3850061,       2,       0,       0,       0
     245,       1,     223,   24021, 1428493,12058426, 9580802, 4190266, 3899148, 3897786, 3897709, 3897692, 3897690, 3897692, 3897689, 3897689,       2,       0,       0,       0
     246,       1,     231,   24482, 1454746,12303402, 9607456, 4228035, 3947182, 3945803, 3945732, 3945717, 3945714, 3945709, 3945710, 3945709,       2,       0,       0,       0
     247,       1,     225,   24463, 1466738,12411976, 9774217, 4279541, 3995652, 3994246, 3994139, 3994127, 3994127, 3994127, 3994123, 3994121,       2,       0,       0,       0
     248,       1,     233,   24803, 1489050,12576813, 9879430, 4328383, 4044568, 4043026, 4042956, 4042939, 4042932, 4042931, 4042933, 4042932,       5,       0,       0,       0
     249,       1,     228,   24898, 1502819,12709459,10024354, 4381524, 4093645, 4092227, 4092151, 4092140, 4092137, 4092136, 4092132, 4092131,       3,       0,       0,       0
     250,       1,     232,   25160, 1521817,12865986,10142223, 4435126, 4143204, 4141821, 4141750, 4141739, 4141737, 4141734, 4141734, 4141734,       1,       0,       0,       0
     251,       1,     234,   25328, 1542337,13105253,10185005, 4482287, 4193285, 4191841, 4191748, 4191737, 4191738, 4191737, 4191734, 4191733,       3,       0,       0,       0
     252,       1,     230,   25571, 1563126,13272496,10297794, 4534120, 4243602, 4242222, 4242157, 4242143, 4242138, 4242136, 4242137, 4242137,       5,       0,       0,       0
     253,       1,     238,   25847, 1577014,13390007,10468389, 4587445, 4294447, 4293028, 4292951, 4292943, 4292941, 4292939, 4292937, 4292936,       2,       0,       0,       0
     254,       1,     231,   25866, 1594864,13564289,10577776, 4644265, 4345735, 4344237, 4344163, 4344151, 4344149, 4344149, 4344149, 4344148,       2,       0,       0,       0
     255,       1,     238,   26142, 1610143,13697005,10735717, 4699397, 4397292, 4395852, 4395774, 4395767, 4395765, 4395759, 4395757, 4395758,       2,       0,       0,       0
     256,       1,     236,   26482, 1645350,13984294,10736998, 4739377, 4449347, 4447878, 4447800, 4447783, 4447779, 4447782, 4447782, 4447780,       2,       0,       0,       0
     257,       1,     237,   26493, 1653655,14134122,10894854, 4790381, 4501807, 4500299, 4500216, 4500213, 4500207, 4500206, 4500206, 4500206,       2,       0,       0,       0
     258,       1,     235,   26656, 1672979,14298297,11026896, 4844558, 4554631, 4553138, 4553063, 4553050, 4553049, 4553047, 4553046, 4553046,       3,       0,       0,       0
     259,       1,     245,   27188, 1690802,14431742,11192111, 4900262, 4607908, 4606392, 4606312, 4606306, 4606304, 4606298, 4606296, 4606296,       2,       0,       0,       0
     260,       1,     238,   27126, 1710348,14620497,11303562, 4956148, 4661631, 4660065, 4659985, 4659971, 4659966, 4659967, 4659966, 4659965,       3,       0,       0,       0
     261,       1,     239,   27322, 1734114,14846821,11375837, 5012325, 4715556, 4714142, 4714060, 4714051, 4714046, 4714043, 4714042, 4714041,       1,       0,       0,       0
     262,       1,     245,   27719, 1756271,15035660,11485961, 5072317, 4769998, 4768647, 4768557, 4768548, 4768543, 4768543, 4768543, 4768541,       1,       0,       0,       0
     263,       1,     243,   27799, 1770256,15194010,11642987, 5127315, 4824886, 4823570, 4823468, 4823461, 4823459, 4823456, 4823455, 4823456,       3,       0,       0,       0
     264,       1,     245,   28062, 1791964,15370754,11776770, 5182218, 4880172, 4878892, 4878808, 4878795, 4878794, 4878793, 4878792, 4878791,       4,       0,       0,       0
     265,       1,     241,   28126, 1807274,15513058,11945690, 5245930, 4935945, 4934630, 4934567, 4934552, 4934550, 4934549, 4934547, 4934546,       3,       0,       0,       0
     266,       1,     252,   28659, 1839489,15824003,11949417, 5291820, 4992044, 4990821, 4990749, 4990736, 4990732, 4990729, 4990728, 4990728,       3,       0,       0,       0
     267,       1,     243,   28530, 1849425,15961712,12143949, 5345923, 5048723, 5047435, 5047352, 5047343, 5047339, 5047336, 5047336, 5047334,       4,       0,       0,       0
     268,       1,     248,   28974, 1876064,16152148,12264336, 5407239, 5105774, 5104453, 5104382, 5104371, 5104367, 5104366, 5104364, 5104365,       3,       0,       0,       0
     269,       1,     252,   29189, 1891011,16309253,12438280, 5463301, 5163157, 5161928, 5161845, 5161830, 5161827, 5161824, 5161824, 5161822,       1,       0,       0,       0
     270,       1,     246,   29178, 1909978,16490802,12584542, 5521689, 5221120, 5219822, 5219726, 5219718, 5219715, 5219713, 5219713, 5219714,       2,       0,       0,       0
     271,       1,     253,   29626, 1940225,16755598,12633768, 5585264, 5279394, 5278127, 5278058, 5278037, 5278032, 5278031, 5278031, 5278031,       5,       0,       0,       0
     272,       1,     250,   29734, 1959114,16963112,12764334, 5639428, 5338185, 5336870, 5336800, 5336792, 5336790, 5336789, 5336787, 5336787,       2,       0,       0,       0
     273,       1,     254,   30061, 1982322,17107974,12942487, 5707225, 5397332, 5396071, 5395987, 5395983, 5395973, 5395971, 5395971, 5395971,       2,       0,       0,       0
     274,       1,     249,   30086, 2004947,17301175,13082566, 5768635, 5456983, 5455682, 5455615, 5455605, 5455601, 5455596, 5455596, 5455596,       2,       0,       0,       0
   
